Timestamp,Vehicle_Count
2022-02-21 20-05-49,3
2022-02-21 20-09-29,1
2022-02-21 20-14-29,1
2022-02-21 20-19-30,0
2022-02-21 20-24-30,2
2022-02-21 20-30-30,0
2022-02-21 20-35-10,2
2022-02-21 20-40-30,0
2022-02-21 20-44-31,1
2022-02-21 20-49-11,3
2022-02-21 20-54-31,3
2022-02-21 20-59-31,1
2022-02-21 21-05-51,1
2022-02-21 21-08-31,1
2022-02-21 21-13-52,0
2022-02-21 21-18-12,0
2022-02-21 21-23-52,1
2022-02-21 21-28-12,1
2022-02-21 21-35-12,0
2022-02-21 21-39-32,1
2022-02-21 21-44-53,1
2022-02-21 21-48-13,1
2022-02-21 21-55-13,2
2022-02-21 22-00-13,2
2022-02-21 22-04-13,1
2022-02-21 22-09-54,0
2022-02-21 22-14-54,1
2022-02-21 22-19-14,0
2022-02-21 22-26-14,3
2022-02-21 22-28-34,1
2022-02-21 22-34-55,0
2022-02-21 22-39-15,2
2022-02-21 22-44-35,1
2022-02-21 22-49-35,2
2022-02-21 22-58-35,0
2022-02-21 23-07-16,0
2022-02-21 23-09-56,0
2022-02-21 23-14-56,1
2022-02-21 23-19-56,1
2022-02-21 23-23-56,1
2022-02-21 23-29-37,0
2022-02-21 23-36-57,2
2022-02-21 23-41-17,2
2022-02-21 23-43-57,0
2022-02-21 23-48-37,0
2022-02-21 23-55-38,1
2022-02-21 23-58-18,1
2022-02-22 00-04-38,1
2022-02-22 00-08-58,0
2022-02-22 00-17-39,1
2022-02-22 00-23-19,1
2022-02-22 00-29-39,1
2022-02-22 00-32-59,1
2022-02-22 00-39-19,1
2022-02-22 00-44-40,0
2022-02-22 00-48-20,0
2022-02-22 00-56-20,1
2022-02-22 00-59-20,1
2022-02-22 01-04-40,0
2022-02-22 01-09-21,0
2022-02-22 01-14-01,0
2022-02-22 01-18-01,0
2022-02-22 01-24-41,0
2022-02-22 01-29-21,0
2022-02-22 01-34-42,0
2022-02-22 01-39-22,0
2022-02-22 01-44-02,0
2022-02-22 01-50-42,0
2022-02-22 01-54-02,0
2022-02-22 01-57-23,0
2022-02-22 02-02-43,0
2022-02-22 02-08-03,0
2022-02-22 02-13-03,0
2022-02-22 02-18-03,0
2022-02-22 02-23-04,0
2022-02-22 02-29-24,0
2022-02-22 02-36-04,1
2022-02-22 02-39-24,0
2022-02-22 02-49-45,0
2022-02-22 02-53-45,0
2022-02-22 02-58-05,1
2022-02-22 03-05-25,0
2022-02-22 03-10-45,0
2022-02-22 03-14-45,1
2022-02-22 03-20-46,0
2022-02-22 03-25-46,0
2022-02-22 03-30-06,0
2022-02-22 03-34-26,1
2022-02-22 03-38-26,1
2022-02-22 03-43-07,1
2022-02-22 03-49-47,1
2022-02-22 03-58-47,0
2022-02-22 04-03-07,0
2022-02-22 04-09-07,1
2022-02-22 04-13-48,1
2022-02-22 04-18-08,0
2022-02-22 04-23-08,1
2022-02-22 04-29-28,1
2022-02-22 04-33-48,0
2022-02-22 04-38-28,1
2022-02-22 04-42-29,1
2022-02-22 04-49-29,1
2022-02-22 04-53-49,0
2022-02-22 04-59-29,0
2022-02-22 05-03-49,0
2022-02-22 05-09-30,0
2022-02-22 05-13-50,0
2022-02-22 05-18-30,0
2022-02-22 05-23-30,1
2022-02-22 05-28-10,0
2022-02-22 05-34-31,0
2022-02-22 05-39-11,0
2022-02-22 05-49-11,2
2022-02-22 05-53-11,0
2022-02-22 05-58-32,1
2022-02-22 06-05-12,0
2022-02-22 06-09-32,2
2022-02-22 06-13-52,2
2022-02-22 06-19-12,5
2022-02-22 06-25-53,2
2022-02-22 06-28-33,0
2022-02-22 06-40-13,5
2022-02-22 06-44-33,6
2022-02-22 06-49-53,5
2022-02-22 06-53-54,10
2022-02-22 06-59-34,5
2022-02-22 07-04-34,8
2022-02-22 07-13-54,10
2022-02-22 07-20-35,10
2022-02-22 07-24-15,10
2022-02-22 07-31-55,11
2022-02-22 07-38-55,12
2022-02-22 07-41-55,14
2022-02-22 07-45-16,11
2022-02-22 07-50-36,15
2022-02-22 07-56-16,14
2022-02-22 07-59-56,19
2022-02-22 08-09-36,11
2022-02-22 08-11-57,18
2022-02-22 08-20-17,15
2022-02-22 08-25-57,19
2022-02-22 08-29-17,17
2022-02-22 08-42-38,21
2022-02-22 08-46-58,14
2022-02-22 08-50-18,12
2022-02-22 09-01-18,25
2022-02-22 09-08-59,21
2022-02-22 09-10-39,21
2022-02-22 09-14-39,16
2022-02-22 09-25-39,12
2022-02-22 09-31-39,16
2022-02-22 09-35-39,18
2022-02-22 09-42-40,14
2022-02-22 09-51-00,13
2022-02-22 09-55-20,10
2022-02-22 10-00-20,4
2022-02-22 10-07-20,6
2022-02-22 10-09-41,13
2022-02-22 10-17-21,6
2022-02-22 10-19-21,5
2022-02-22 10-27-21,5
2022-02-22 10-29-41,3
2022-02-22 10-41-21,8
2022-02-22 10-47-22,10
2022-02-22 10-53-42,9
2022-02-22 10-59-42,10
2022-02-22 11-09-03,2
2022-02-22 11-11-43,10
2022-02-22 11-20-43,8
2022-02-22 11-30-03,6
2022-02-22 11-38-44,4
2022-02-22 11-41-04,7
2022-02-22 11-50-44,7
2022-02-22 11-56-44,7
2022-02-22 12-00-04,9
2022-02-22 12-08-04,7
2022-02-22 12-12-24,5
2022-02-22 12-16-05,4
2022-02-22 12-23-05,3
2022-02-22 12-30-05,5
2022-02-22 12-40-45,11
2022-02-22 12-44-46,8
2022-02-22 12-50-46,14
2022-02-22 12-56-06,7
2022-02-22 13-00-06,3
2022-02-22 13-05-46,11
2022-02-22 13-10-27,3
2022-02-22 13-21-07,6
2022-02-22 13-23-47,8
2022-02-22 13-36-47,7
2022-02-22 13-40-07,8
2022-02-22 13-45-07,4
2022-02-22 13-50-48,8
2022-02-22 13-56-48,5
2022-02-22 14-01-08,7
2022-02-22 14-08-48,9
2022-02-22 14-11-08,10
2022-02-22 14-23-09,6
2022-02-22 14-26-49,7
2022-02-22 14-31-09,2
2022-02-22 14-36-49,5
2022-02-22 14-41-09,7
2022-02-22 14-45-09,8
2022-02-22 14-50-50,5
2022-02-22 14-57-10,6
2022-02-22 15-01-50,7
2022-02-22 15-04-30,5
2022-02-22 15-14-50,5
2022-02-22 15-21-11,6
2022-02-22 15-24-11,3
2022-02-22 15-31-31,5
2022-02-22 15-35-51,5
2022-02-22 15-43-31,7
2022-02-22 15-46-31,2
2022-02-22 15-50-31,1
2022-02-22 15-56-12,2
2022-02-22 16-02-12,8
2022-02-22 16-06-12,5
2022-02-22 16-12-12,5
2022-02-22 16-17-12,0
2022-02-22 16-19-52,2
2022-02-22 16-27-13,6
2022-02-22 16-31-33,2
2022-02-22 16-42-13,1
2022-02-22 16-52-53,0
2022-02-22 17-02-34,0
2022-02-22 17-11-54,3
2022-02-22 17-15-14,5
2022-02-22 17-22-14,9
2022-02-22 17-26-14,3
2022-02-22 17-35-15,8
2022-02-22 17-39-55,10
2022-02-22 17-46-55,8
2022-02-22 17-51-15,5
2022-02-22 17-57-55,6
2022-02-22 18-00-56,1
2022-02-22 18-09-36,5
2022-02-22 18-15-36,10
2022-02-22 18-20-36,1
2022-02-22 18-24-36,12
2022-02-22 18-30-16,10
2022-02-22 18-35-37,6
2022-02-22 18-40-17,11
2022-02-22 18-50-17,15
2022-02-22 18-55-57,11
2022-02-22 19-00-18,10
2022-02-22 19-04-38,7
2022-02-22 19-10-38,10
2022-02-22 19-14-58,10
2022-02-22 19-21-18,10
2022-02-22 19-25-38,9
2022-02-22 19-29-58,9
2022-02-22 19-34-39,9
2022-02-22 19-41-19,7
2022-02-22 19-44-19,0
2022-02-22 19-49-39,3
2022-02-22 19-53-59,6
2022-02-22 19-59-20,4
2022-02-22 20-10-20,7
2022-02-22 20-14-00,4
2022-02-22 20-20-21,2
2022-02-22 20-24-01,2
2022-02-22 20-28-21,3
2022-02-22 20-33-01,3
2022-02-22 20-39-41,3
2022-02-22 20-50-01,2
2022-02-22 20-54-22,0
2022-02-22 21-00-02,3
2022-02-22 21-09-22,4
2022-02-22 21-13-43,1
2022-02-22 21-18-43,2
2022-02-22 21-24-03,2
2022-02-22 21-29-03,1
2022-02-22 21-35-03,1
2022-02-22 21-39-43,3
2022-02-22 21-44-24,3
2022-02-22 21-49-24,4
2022-02-22 21-53-04,2
2022-02-22 21-57-24,2
2022-02-22 22-07-25,4
2022-02-22 22-10-45,1
2022-02-22 22-20-05,1
2022-02-22 22-23-05,3
2022-02-22 22-29-25,3
2022-02-22 22-34-25,2
2022-02-22 22-39-06,2
2022-02-22 22-44-46,2
2022-02-22 22-48-26,3
2022-02-22 22-54-06,2
2022-02-22 22-59-27,1
2022-02-22 23-09-47,0
2022-02-22 23-14-27,0
2022-02-22 23-19-07,5
2022-02-22 23-23-27,0
2022-02-22 23-29-08,2
2022-02-22 23-39-08,2
2022-02-22 23-43-08,3
2022-02-22 23-47-48,1
2022-02-22 23-53-09,1
2022-02-22 23-58-29,1
2022-02-23 00-05-29,0
2022-02-23 00-09-49,0
2022-02-23 00-13-29,1
2022-02-23 00-18-50,1
2022-02-23 00-22-50,1
2022-02-23 00-29-10,2
2022-02-23 00-33-30,0
2022-02-23 00-40-10,0
2022-02-23 00-44-31,0
2022-02-23 00-50-51,0
2022-02-23 00-53-31,2
2022-02-23 01-00-11,0
2022-02-23 01-05-51,0
2022-02-23 01-09-11,1
2022-02-23 01-14-32,0
2022-02-23 01-20-12,1
2022-02-23 01-29-32,1
2022-02-23 01-32-53,0
2022-02-23 01-39-13,0
2022-02-23 01-43-53,1
2022-02-23 01-48-33,0
2022-02-23 01-53-53,1
2022-02-23 01-58-53,0
2022-02-23 02-09-14,1
2022-02-23 02-14-14,0
2022-02-23 02-19-14,0
2022-02-23 02-23-54,1
2022-02-23 02-29-15,2
2022-02-23 02-34-35,0
2022-02-23 02-39-15,0
2022-02-23 02-44-55,0
2022-02-23 02-49-35,0
2022-02-23 02-59-36,1
2022-02-23 03-05-16,0
2022-02-23 03-11-16,0
2022-02-23 03-14-36,2
2022-02-23 03-20-36,1
2022-02-23 03-25-37,1
2022-02-23 03-30-17,1
2022-02-23 03-37-57,0
2022-02-23 03-41-17,0
2022-02-23 03-44-37,1
2022-02-23 03-50-58,0
2022-02-23 03-53-18,0
2022-02-23 03-59-58,0
2022-02-23 04-02-58,0
2022-02-23 04-07-18,0
2022-02-23 04-13-18,0
2022-02-23 04-17-38,0
2022-02-23 04-22-59,0
2022-02-23 04-28-39,0
2022-02-23 04-34-39,0
2022-02-23 04-40-19,0
2022-02-23 04-43-19,0
2022-02-23 04-48-00,0
2022-02-23 04-54-40,1
2022-02-23 04-58-40,0
2022-02-23 05-06-00,0
2022-02-23 05-10-41,1
2022-02-23 05-13-41,0
2022-02-23 05-18-01,1
2022-02-23 05-25-41,0
2022-02-23 05-35-22,1
2022-02-23 05-38-22,0
2022-02-23 05-44-02,0
2022-02-23 05-48-02,5
2022-02-23 05-57-22,1
2022-02-23 06-04-43,0
2022-02-23 06-09-23,3
2022-02-23 06-13-23,0
2022-02-23 06-20-03,2
2022-02-23 06-25-03,2
2022-02-23 06-28-43,1
2022-02-23 06-33-24,2
2022-02-23 06-39-04,1
2022-02-23 06-43-24,2
2022-02-23 06-50-24,4
2022-02-23 06-54-24,8
2022-02-23 06-59-25,8
2022-02-23 07-05-05,6
2022-02-23 07-09-45,7
2022-02-23 07-14-05,7
2022-02-23 07-20-05,12
2022-02-23 07-24-46,13
2022-02-23 07-29-26,14
2022-02-23 07-35-26,15
2022-02-23 07-39-46,11
2022-02-23 07-45-06,13
2022-02-23 07-51-47,11
2022-02-23 07-56-07,15
2022-02-23 08-00-07,18
2022-02-23 08-06-07,21
2022-02-23 08-11-07,16
2022-02-23 08-15-07,15
2022-02-23 08-25-28,16
2022-02-23 08-29-28,18
2022-02-23 08-38-08,15
2022-02-23 08-41-08,13
2022-02-23 08-50-09,8
2022-02-23 08-59-09,10
2022-02-23 09-13-09,19
2022-02-23 09-16-29,14
2022-02-23 09-28-50,9
2022-02-23 09-31-10,11
2022-02-23 09-43-50,11
2022-02-23 09-53-11,9
2022-02-23 09-56-11,9
2022-02-23 09-59-51,10
2022-02-23 10-10-51,9
2022-02-23 10-15-11,15
2022-02-23 10-19-32,12
2022-02-23 10-25-52,6
2022-02-23 10-29-52,6
2022-02-23 10-37-52,18
2022-02-23 10-41-52,11
2022-02-23 10-52-13,4
2022-02-23 10-57-33,7
2022-02-23 11-02-33,5
2022-02-23 11-06-13,4
2022-02-23 11-12-13,10
2022-02-23 11-15-33,7
2022-02-23 11-20-13,6
2022-02-23 11-31-14,7
2022-02-23 11-41-34,3
2022-02-23 11-44-54,9
2022-02-23 11-54-14,6
2022-02-23 12-02-15,10
2022-02-23 12-04-55,4
2022-02-23 12-09-15,10
2022-02-23 12-14-55,5
2022-02-23 12-22-55,4
2022-02-23 12-30-36,12
2022-02-23 12-35-16,4
2022-02-23 12-41-36,2
2022-02-23 12-48-36,2
2022-02-23 12-53-56,3
2022-02-23 12-59-17,7
2022-02-23 13-11-17,5
2022-02-23 13-16-37,2
2022-02-23 13-20-17,5
2022-02-23 13-24-17,7
2022-02-23 13-28-58,5
2022-02-23 13-35-38,3
2022-02-23 13-41-18,4
2022-02-23 13-44-58,6
2022-02-23 13-49-38,11
2022-02-23 13-58-39,1
2022-02-23 14-07-39,7
2022-02-23 14-08-19,11
2022-02-23 14-14-39,4
2022-02-23 14-21-39,7
2022-02-23 14-26-19,2
2022-02-23 14-30-40,5
2022-02-23 14-42-00,6
2022-02-23 14-45-00,8
2022-02-23 14-51-20,9
2022-02-23 14-58-40,7
2022-02-23 14-59-21,5
2022-02-23 15-08-21,10
2022-02-23 15-11-01,1
2022-02-23 15-15-21,0
2022-02-23 15-20-41,7
2022-02-23 15-30-41,1
2022-02-23 15-32-22,8
2022-02-23 15-42-02,11
2022-02-23 15-45-22,8
2022-02-23 15-51-02,7
2022-02-23 16-00-02,7
2022-02-23 16-08-03,4
2022-02-23 16-11-23,5
2022-02-23 16-14-23,4
2022-02-23 16-19-23,4
2022-02-23 16-24-23,4
2022-02-23 16-30-03,6
2022-02-23 16-39-04,8
2022-02-23 16-41-04,7
2022-02-23 16-47-24,1
2022-02-23 16-54-24,5
2022-02-23 16-56-04,11
2022-02-23 17-00-44,7
2022-02-23 17-10-05,7
2022-02-23 17-15-05,9
2022-02-23 17-19-45,5
2022-02-23 17-31-05,17
2022-02-23 17-37-26,13
2022-02-23 17-39-46,9
2022-02-23 17-46-06,15
2022-02-23 17-51-07,8
2022-02-23 17-54-06,9
2022-02-23 18-00-46,2
2022-02-23 18-06-07,12
2022-02-23 18-10-47,8
2022-02-23 18-21-07,9
2022-02-23 18-26-07,12
2022-02-23 18-29-27,10
2022-02-23 18-35-27,8
2022-02-23 18-40-48,9
2022-02-23 18-45-08,11
2022-02-23 18-50-08,11
2022-02-23 18-59-48,14
2022-02-23 19-04-28,9
2022-02-23 19-11-29,9
2022-02-23 19-19-09,9
2022-02-23 19-23-49,11
2022-02-23 19-29-09,13
2022-02-23 19-35-10,8
2022-02-23 19-38-50,4
2022-02-23 19-44-30,4
2022-02-23 19-48-10,4
2022-02-23 19-53-50,2
2022-02-23 19-59-50,3
2022-02-23 20-03-31,4
2022-02-23 20-09-31,2
2022-02-23 20-18-51,2
2022-02-23 20-22-51,0
2022-02-23 20-28-32,2
2022-02-23 20-35-12,4
2022-02-23 20-38-32,1
2022-02-23 20-43-12,0
2022-02-23 20-49-12,2
2022-02-23 20-59-13,3
2022-02-23 21-05-13,3
2022-02-23 21-10-13,0
2022-02-23 21-14-33,1
2022-02-23 21-20-33,3
2022-02-23 21-27-34,3
2022-02-23 21-32-34,0
2022-02-23 21-37-14,2
2022-02-23 21-44-54,2
2022-02-23 21-47-54,5
2022-02-23 21-53-15,2
2022-02-23 21-57-55,4
2022-02-23 22-03-15,1
2022-02-23 22-09-35,3
2022-02-23 22-13-55,2
2022-02-23 22-19-16,3
2022-02-23 22-23-56,1
2022-02-23 22-29-36,3
2022-02-23 22-35-36,3
2022-02-23 22-39-36,0
2022-02-23 22-44-37,1
2022-02-23 22-47-17,0
2022-02-23 22-54-37,1
2022-02-23 22-59-37,2
2022-02-23 23-05-18,2
2022-02-23 23-09-58,3
2022-02-23 23-15-18,3
2022-02-23 23-20-18,0
2022-02-23 23-25-18,1
2022-02-23 23-28-58,3
2022-02-23 23-34-39,1
2022-02-23 23-35-19,2
2022-02-23 23-49-59,0
2022-02-23 23-55-00,3
2022-02-23 23-59-20,3
2022-02-24 00-08-40,0
2022-02-24 00-14-40,1
2022-02-24 00-19-00,2
2022-02-24 00-23-21,2
2022-02-24 00-28-21,1
2022-02-24 00-39-21,1
2022-02-24 00-44-22,1
2022-02-24 00-49-22,2
2022-02-24 00-53-22,0
2022-02-24 00-59-22,1
2022-02-24 01-05-02,0
2022-02-24 01-09-22,1
2022-02-24 01-13-23,1
2022-02-24 01-21-03,0
2022-02-24 01-26-23,0
2022-02-24 01-32-03,0
2022-02-24 01-35-43,0
2022-02-24 01-40-44,0
2022-02-24 01-45-04,0
2022-02-24 01-51-04,0
2022-02-24 01-56-04,0
2022-02-24 01-59-04,0
2022-02-24 02-09-25,0
2022-02-24 02-14-25,0
2022-02-24 02-19-25,1
2022-02-24 02-26-05,0
2022-02-24 02-30-05,0
2022-02-24 02-35-46,1
2022-02-24 02-41-46,1
2022-02-24 02-46-46,0
2022-02-24 02-49-26,0
2022-02-24 02-54-26,0
2022-02-24 03-00-06,0
2022-02-24 03-03-47,1
2022-02-24 03-11-07,1
2022-02-24 03-15-07,0
2022-02-24 03-19-27,0
2022-02-24 03-24-27,1
2022-02-24 03-29-47,1
2022-02-24 03-35-28,1
2022-02-24 03-38-48,1
2022-02-24 03-45-08,1
2022-02-24 03-50-08,2
2022-02-24 03-56-08,0
2022-02-24 04-00-08,0
2022-02-24 04-04-09,0
2022-02-24 04-08-49,0
2022-02-24 04-15-09,1
2022-02-24 04-20-49,0
2022-02-24 04-22-29,1
2022-02-24 04-35-30,0
2022-02-24 04-39-50,2
2022-02-24 04-44-10,0
2022-02-24 04-50-30,1
2022-02-24 04-56-31,0
2022-02-24 05-00-11,0
2022-02-24 05-10-11,0
2022-02-24 05-14-31,1
2022-02-24 05-19-51,2
2022-02-24 05-22-52,0
2022-02-24 05-29-32,0
2022-02-24 05-34-32,0
2022-02-24 05-39-52,0
2022-02-24 05-43-52,1
2022-02-24 05-48-32,2
2022-02-24 05-52-33,2
2022-02-24 05-57-53,2
2022-02-24 06-02-53,3
2022-02-24 06-08-33,2
2022-02-24 06-13-13,0
2022-02-24 06-18-13,2
2022-02-24 06-24-34,0
2022-02-24 06-29-34,0
2022-02-24 06-33-54,0
2022-02-24 06-38-54,0
2022-02-24 06-44-55,0
2022-02-24 06-50-15,1
2022-02-24 07-00-15,0
2022-02-24 07-05-35,3
2022-02-24 07-11-15,3
2022-02-24 07-14-36,5
2022-02-24 07-19-36,3
2022-02-24 07-23-56,3
2022-02-24 07-29-16,9
2022-02-24 07-34-36,13
2022-02-24 07-39-36,12
2022-02-24 07-46-57,14
2022-02-24 07-50-37,13
2022-02-24 07-53-17,13
2022-02-24 07-59-37,13
2022-02-24 08-04-37,12
2022-02-24 08-10-58,10
2022-02-24 08-15-18,7
2022-02-24 08-23-58,12
2022-02-24 08-28-38,17
2022-02-24 08-36-58,15
2022-02-24 08-38-39,16
2022-02-24 08-46-39,14
2022-02-24 08-49-19,16
2022-02-24 08-56-59,15
2022-02-24 09-00-39,17
2022-02-24 09-05-39,17
2022-02-24 09-11-40,15
2022-02-24 09-15-20,9
2022-02-24 09-26-00,12
2022-02-24 09-32-00,9
2022-02-24 09-36-20,12
2022-02-24 09-42-21,15
2022-02-24 09-45-21,9
2022-02-24 09-51-21,9
2022-02-24 09-59-21,10
2022-02-24 10-11-41,18
2022-02-24 10-15-22,9
2022-02-24 10-22-22,6
2022-02-24 10-26-22,12
2022-02-24 10-30-42,13
2022-02-24 10-38-02,7
2022-02-24 10-42-23,5
2022-02-24 10-46-43,8
2022-02-24 10-52-23,6
2022-02-24 11-03-23,6
2022-02-24 11-08-23,5
2022-02-24 11-12-04,7
2022-02-24 11-17-04,7
2022-02-24 11-22-44,8
2022-02-24 11-26-04,7
2022-02-24 11-30-44,11
2022-02-24 11-35-44,10
2022-02-24 11-41-05,8
2022-02-24 11-45-05,8
2022-02-24 11-51-05,0
2022-02-24 11-55-45,2
2022-02-24 11-59-45,2
2022-02-24 12-13-46,7
2022-02-24 12-16-26,13
2022-02-24 12-21-06,6
2022-02-24 12-31-26,9
2022-02-24 12-35-46,8
2022-02-24 12-41-07,8
2022-02-24 12-45-47,7
2022-02-24 12-51-27,10
2022-02-24 12-57-28,8
2022-02-24 13-02-48,1
2022-02-24 13-07-48,6
2022-02-24 13-15-48,4
2022-02-24 13-26-48,4
2022-02-24 13-33-09,4
2022-02-24 13-42-49,4
2022-02-24 13-50-29,10
2022-02-24 13-58-50,14
2022-02-24 14-03-10,7
2022-02-24 14-11-30,12
2022-02-24 14-15-30,11
2022-02-24 14-21-50,4
2022-02-24 14-30-50,8
2022-02-24 14-35-31,9
2022-02-24 14-39-51,6
2022-02-24 14-45-11,3
2022-02-24 14-50-11,9
2022-02-24 14-58-51,5
2022-02-24 15-05-32,8
2022-02-24 15-11-12,2
2022-02-24 15-15-52,13
2022-02-24 15-23-12,14
2022-02-24 15-26-12,12
2022-02-24 15-29-52,9
2022-02-24 15-37-33,7
2022-02-24 15-41-33,6
2022-02-24 15-45-13,11
2022-02-24 15-51-33,12
2022-02-24 15-57-53,12
2022-02-24 16-02-33,8
2022-02-24 16-08-34,2
2022-02-24 16-11-34,10
2022-02-24 16-16-14,4
2022-02-24 16-20-34,6
2022-02-24 16-24-34,6
2022-02-24 16-28-54,7
2022-02-24 16-35-34,5
2022-02-24 16-41-55,10
2022-02-24 16-44-35,11
2022-02-24 16-53-15,10
2022-02-24 16-56-55,13
2022-02-24 17-00-15,8
2022-02-24 17-07-56,8
2022-02-24 17-11-16,10
2022-02-24 17-21-56,11
2022-02-24 17-24-36,10
2022-02-24 17-30-16,10
2022-02-24 17-36-17,13
2022-02-24 17-40-37,14
2022-02-24 17-45-37,10
2022-02-24 17-53-17,8
2022-02-24 17-56-57,14
2022-02-24 17-59-17,12
2022-02-24 18-06-58,11
2022-02-24 18-12-38,14
2022-02-24 18-17-38,13
2022-02-24 18-22-38,10
2022-02-24 18-24-38,12
2022-02-24 18-30-38,8
2022-02-24 18-34-59,9
2022-02-24 18-40-19,8
2022-02-24 18-44-59,9
2022-02-24 18-50-39,9
2022-02-24 18-55-00,11
2022-02-24 18-59-59,14
2022-02-24 19-06-00,12
2022-02-24 19-11-20,12
2022-02-24 19-14-21,6
2022-02-24 19-24-00,8
2022-02-24 19-29-00,7
2022-02-24 19-35-21,8
2022-02-24 19-40-41,4
2022-02-24 19-43-21,0
2022-02-24 19-54-21,1
2022-02-24 20-00-01,4
2022-02-24 20-05-22,0
2022-02-24 20-11-22,0
2022-02-24 20-15-02,4
2022-02-24 20-21-42,2
2022-02-24 20-25-22,3
2022-02-24 20-28-42,3
2022-02-24 20-35-23,2
2022-02-24 20-38-23,4
2022-02-24 20-44-03,2
2022-02-24 20-50-43,3
2022-02-24 20-54-03,1
2022-02-24 20-59-24,0
2022-02-24 21-04-24,1
2022-02-24 21-10-44,2
2022-02-24 21-14-24,2
2022-02-24 21-20-24,3
2022-02-24 21-26-04,0
2022-02-24 21-29-25,1
2022-02-24 21-35-05,1
2022-02-24 21-39-25,4
2022-02-24 21-45-05,1
2022-02-24 21-50-45,2
2022-02-24 21-54-26,5
2022-02-24 22-00-26,4
2022-02-24 22-09-06,1
2022-02-24 22-15-06,5
2022-02-24 22-20-07,3
2022-02-24 22-29-47,2
2022-02-24 22-34-07,3
2022-02-24 22-39-07,2
2022-02-24 22-45-08,3
2022-02-24 22-50-08,2
2022-02-24 22-59-28,0
2022-02-24 23-04-48,0
2022-02-24 23-09-09,3
2022-02-24 23-13-09,3
2022-02-24 23-21-09,0
2022-02-24 23-25-29,1
2022-02-24 23-28-29,1
2022-02-24 23-34-09,0
2022-02-24 23-38-30,4
2022-02-24 23-44-10,2
2022-02-24 23-49-10,1
2022-02-24 23-54-30,0
2022-02-25 00-00-10,4
2022-02-25 00-05-31,0
2022-02-25 00-08-31,1
2022-02-25 00-20-31,0
2022-02-25 00-23-51,1
2022-02-25 00-28-12,1
2022-02-25 00-33-52,0
2022-02-25 00-39-12,3
2022-02-25 00-50-12,0
2022-02-25 00-53-52,0
2022-02-25 00-59-33,1
2022-02-25 01-05-33,2
2022-02-25 01-08-13,3
2022-02-25 01-14-33,0
2022-02-25 01-20-34,1
2022-02-25 01-24-34,0
2022-02-25 01-29-14,0
2022-02-25 01-35-34,0
2022-02-25 01-41-34,1
2022-02-25 01-43-55,1
2022-02-25 01-50-15,2
2022-02-25 01-51-35,0
2022-02-25 01-58-35,0
2022-02-25 02-02-15,1
2022-02-25 02-08-15,1
2022-02-25 02-12-16,1
2022-02-25 02-17-56,0
2022-02-25 02-24-36,1
2022-02-25 02-29-36,0
2022-02-25 02-35-16,0
2022-02-25 02-40-17,0
2022-02-25 02-44-17,0
2022-02-25 02-51-17,0
2022-02-25 02-53-57,1
2022-02-25 02-58-57,0
2022-02-25 03-03-58,0
2022-02-25 03-08-38,0
2022-02-25 03-14-18,0
2022-02-25 03-20-18,0
2022-02-25 03-29-38,0
2022-02-25 03-33-59,0
2022-02-25 03-40-59,0
2022-02-25 03-43-19,0
2022-02-25 03-49-19,0
2022-02-25 03-59-19,0
2022-02-25 04-03-20,0
2022-02-25 04-08-40,0
2022-02-25 04-12-20,0
2022-02-25 04-19-40,0
2022-02-25 04-24-40,0
2022-02-25 04-29-21,0
2022-02-25 04-33-41,0
2022-02-25 04-38-41,1
2022-02-25 04-44-41,0
2022-02-25 04-50-41,1
2022-02-25 04-55-22,0
2022-02-25 05-00-42,0
2022-02-25 05-04-02,0
2022-02-25 05-10-02,1
2022-02-25 05-18-42,0
2022-02-25 05-26-23,1
2022-02-25 05-29-23,1
2022-02-25 05-34-43,0
2022-02-25 05-39-23,1
2022-02-25 05-49-04,1
2022-02-25 05-52-24,2
2022-02-25 05-58-04,1
2022-02-25 06-09-24,3
2022-02-25 06-14-24,0
2022-02-25 06-18-25,3
2022-02-25 06-24-05,4
2022-02-25 06-29-45,1
2022-02-25 06-34-25,1
2022-02-25 06-39-25,9
2022-02-25 06-47-26,4
2022-02-25 06-50-06,4
2022-02-25 06-54-26,4
2022-02-25 06-58-46,4
2022-02-25 07-05-46,10
2022-02-25 07-09-27,10
2022-02-25 07-16-47,14
2022-02-25 07-19-47,11
2022-02-25 07-23-47,12
2022-02-25 07-30-07,10
2022-02-25 07-35-27,12
2022-02-25 07-41-08,12
2022-02-25 07-45-28,12
2022-02-25 07-49-08,14
2022-02-25 08-01-09,16
2022-02-25 08-05-09,11
2022-02-25 08-10-29,9
2022-02-25 08-20-09,5
2022-02-25 08-24-09,5
2022-02-25 08-29-09,12
2022-02-25 08-33-10,8
2022-02-25 08-42-10,10
2022-02-25 08-46-10,2
2022-02-25 08-53-30,12
2022-02-25 09-01-10,10
2022-02-25 09-14-31,8
2022-02-25 09-15-31,9
2022-02-25 09-20-51,11
2022-02-25 09-33-12,7
2022-02-25 09-35-52,9
2022-02-25 09-44-32,9
2022-02-25 09-49-52,6
2022-02-25 09-59-52,6
2022-02-25 10-03-32,3
2022-02-25 10-09-13,7
2022-02-25 10-12-33,4
2022-02-25 10-18-33,8
2022-02-25 10-23-13,8
2022-02-25 10-31-33,8
2022-02-25 10-37-13,8
2022-02-25 10-41-54,3
2022-02-25 10-45-14,6
